,student_id,age,gender,country,major,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,family_income_level,internet_quality,mental_stress_level,AI_tool_usage_hours,favorite_AI_tool,note_taking_method,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
7101,S07102,20,Female,Bangladesh,Biology,3,3.26,3.3,96,7.0,6.8,4.0,0.1,1.2,No,Single,Middle,Average,5.0,0.9,Claude,Digital,8,2,3.0,90,100
7102,S07103,21,Male,Bangladesh,Medicine,2,3.57,3.7,100,4.8,5.4,2.1,2.5,5.5,No,In a Relationship,Middle,Average,4.8,0.4,Copilot,Handwritten,8,0,8.7,100,100
7103,S07104,22,Female,USA,Physics,1,3.83,3.1,100,9.6,5.4,4.4,0.6,4.0,Yes,Single,Middle,Good,3.5,0.8,ChatGPT,Handwritten,13,1,6.2,100,100
7104,S07105,20,Male,Australia,Business,2,4.0,4.4,95,8.4,7.4,3.6,2.5,2.3,No,In a Relationship,Middle,Average,5.5,1.8,ChatGPT,Mixed,1,1,5.0,100,100
7105,S07106,26,Male,South Korea,Mathematics,2,3.8,2.9,94,5.5,3.8,1.3,0.6,0.0,No,Single,Low,Average,3.9,0.0,None,Digital,6,2,4.8,100,93
7106,S07107,21,Female,France,Law,1,2.88,0.6,72,6.6,4.6,2.6,1.9,1.3,Yes,In a Relationship,Low,Average,5.3,1.0,Gemini,Digital,15,2,2.9,74,94
7107,S07108,26,Female,Bangladesh,Psychology,4,3.36,3.3,91,6.7,6.2,1.6,2.2,3.7,No,Single,Low,Good,4.1,0.9,Gemini,Handwritten,22,1,5.4,100,84
7108,S07109,24,Male,UK,Biology,2,2.99,0.5,70,8.3,6.4,3.1,0.6,3.7,Yes,In a Relationship,High,Good,4.8,1.1,Claude,Digital,14,0,4.0,98,79
7109,S07110,21,Male,Italy,Medicine,3,3.45,4.0,89,4.4,3.8,1.6,0.2,3.7,No,Single,Low,Average,4.5,0.5,Copilot,Digital,8,0,3.4,98,100
7110,S07111,18,Female,Germany,Biology,1,2.44,2.0,72,6.4,5.2,2.9,2.5,0.3,No,Single,Low,Average,5.2,0.0,None,Digital,16,1,4.1,84,73
7111,S07112,25,Male,USA,Engineering,4,3.73,3.7,81,4.9,5.8,2.4,0.4,3.4,No,In a Relationship,Middle,Good,4.9,2.1,ChatGPT,Mixed,17,3,6.4,100,97
7112,S07113,27,Female,Japan,Economics,3,4.0,5.5,100,6.7,5.9,2.6,0.0,1.0,No,Single,Middle,Good,3.3,0.0,None,Handwritten,8,2,2.7,100,100
7113,S07114,21,Female,India,Law,4,2.75,2.1,73,6.4,8.9,5.9,0.4,3.0,No,In a Relationship,Middle,Average,5.9,2.8,ChatGPT,Digital,8,0,8.8,78,73
7114,S07115,26,Female,USA,Psychology,2,4.0,5.1,100,7.1,3.9,2.3,0.6,1.5,Yes,Single,High,Good,7.4,1.5,Gemini,Digital,20,1,2.8,100,97
7115,S07116,25,Female,France,Physics,4,3.61,2.8,85,6.3,1.7,0.0,2.9,5.1,No,Single,Low,Good,4.4,1.9,Copilot,Mixed,7,1,2.2,97,84
7116,S07117,27,Male,Japan,Business,3,4.0,6.1,100,6.1,6.4,4.3,0.0,3.7,Yes,Single,Low,Good,4.1,1.3,Claude,Handwritten,21,1,4.2,100,100
7117,S07118,26,Female,Bangladesh,Mathematics,4,3.71,3.0,82,7.7,7.1,4.3,3.4,2.7,Yes,Single,Middle,Average,2.7,2.4,ChatGPT,Mixed,15,3,4.4,100,89
7118,S07119,20,Male,Brazil,Engineering,4,3.91,2.2,80,7.5,3.0,0.0,0.5,5.8,No,Single,Middle,Good,2.3,1.7,ChatGPT,Handwritten,18,4,6.5,81,100
7119,S07120,19,Female,Italy,Biology,2,4.0,4.5,100,7.7,4.5,1.7,1.8,2.3,Yes,Single,Middle,Good,4.6,2.5,Copilot,Digital,17,4,3.4,100,100
7120,S07121,19,Male,Japan,Biology,3,3.23,2.8,88,6.8,6.4,3.5,2.6,0.2,No,In a Relationship,Middle,Good,4.9,2.0,Gemini,Digital,17,2,5.5,90,87
7121,S07122,26,Female,Australia,Biology,2,3.42,2.2,78,6.3,8.9,3.6,1.2,5.1,Yes,In a Relationship,Middle,Good,6.1,2.3,Copilot,Digital,6,1,1.3,88,96
7122,S07123,28,Female,South Korea,Mathematics,1,3.92,2.8,86,6.9,6.8,2.8,0.2,3.5,Yes,In a Relationship,Low,Average,3.2,0.5,ChatGPT,Digital,16,1,5.6,100,70
7123,S07124,25,Male,USA,Psychology,2,4.0,3.4,91,7.6,7.2,2.8,3.8,2.4,Yes,Single,High,Good,4.2,0.8,Copilot,Mixed,18,2,4.9,92,100
7124,S07125,19,Male,France,Law,4,4.0,5.5,100,4.4,5.0,1.4,1.1,1.7,No,Single,High,Good,4.6,1.2,ChatGPT,Digital,11,0,5.6,100,100
7125,S07126,25,Male,Japan,Mathematics,2,2.82,0.6,67,7.5,3.1,0.0,1.0,4.0,No,In a Relationship,Low,Good,3.3,1.2,Claude,Digital,2,4,5.3,77,79
7126,S07127,27,Male,Bangladesh,Computer Science,3,2.98,3.5,73,7.4,9.4,5.9,4.1,4.6,No,In a Relationship,Middle,Average,5.6,1.8,ChatGPT,Mixed,5,1,3.0,98,71
7127,S07128,26,Male,India,Biology,3,4.0,4.4,100,7.1,4.6,1.3,0.9,1.5,Yes,In a Relationship,Low,Average,4.9,0.5,Claude,Handwritten,4,1,0.0,100,100
7128,S07129,20,Female,UK,Biology,4,3.74,3.8,80,6.8,7.1,3.1,0.0,4.1,No,Single,Middle,Average,3.9,1.2,ChatGPT,Digital,10,3,5.9,94,96
7129,S07130,26,Male,Australia,Engineering,3,3.93,5.5,86,3.9,4.4,2.6,3.6,3.5,No,In a Relationship,Middle,Good,6.2,1.8,Claude,Mixed,5,1,1.7,100,100
7130,S07131,19,Male,USA,Business,2,3.15,3.4,96,6.5,8.0,4.1,0.1,1.3,No,In a Relationship,Middle,Good,5.4,0.0,None,Mixed,9,2,2.4,99,92
7131,S07132,22,Female,Italy,Psychology,4,3.98,3.2,96,9.1,6.2,3.0,4.0,3.0,Yes,In a Relationship,Low,Good,4.8,2.3,Copilot,Digital,22,1,6.4,100,100
7132,S07133,23,Female,Germany,Physics,4,4.0,4.4,100,7.0,3.8,3.0,1.8,1.9,No,Single,High,Good,5.9,3.2,ChatGPT,Digital,16,1,3.8,100,92
7133,S07134,26,Male,Netherlands,Mathematics,2,3.55,3.6,89,6.6,3.1,0.0,1.4,5.5,No,In a Relationship,Middle,Average,2.6,0.3,Gemini,Mixed,15,1,1.2,93,99
7134,S07135,27,Female,Australia,Physics,4,4.0,2.9,100,7.0,2.9,1.5,0.0,1.7,No,In a Relationship,Low,Good,3.1,2.7,Claude,Mixed,18,2,3.4,100,100
7135,S07136,20,Female,India,Psychology,4,3.75,4.3,100,7.4,6.3,3.9,2.2,6.0,No,In a Relationship,High,Average,4.0,1.4,Claude,Mixed,6,1,1.4,100,89
7136,S07137,24,Male,UK,Business,3,3.11,2.5,75,7.8,6.6,3.8,0.2,3.3,No,In a Relationship,Middle,Poor,5.1,0.3,Gemini,Digital,7,2,6.7,98,86
7137,S07138,23,Female,Brazil,Computer Science,2,3.69,2.6,88,6.7,2.6,1.4,2.2,0.0,No,In a Relationship,High,Average,2.7,2.0,Claude,Digital,13,1,6.7,91,89
7138,S07139,27,Female,India,Law,4,3.97,2.7,90,7.5,3.3,0.4,1.6,0.0,No,Single,High,Average,3.0,3.1,ChatGPT,Handwritten,9,1,3.4,100,94
7139,S07140,18,Male,Italy,Psychology,2,4.0,5.5,100,9.0,6.1,3.0,3.2,2.6,No,In a Relationship,High,Good,4.2,0.8,ChatGPT,Mixed,10,0,4.8,100,100
7140,S07141,28,Female,Canada,Law,3,3.92,0.5,89,8.2,3.9,0.0,0.4,5.7,Yes,Single,Low,Average,1.0,0.1,None,Handwritten,15,0,2.4,89,99
7141,S07142,20,Female,Germany,Engineering,1,4.0,4.1,100,9.8,3.6,1.1,0.0,5.5,No,In a Relationship,Middle,Average,1.0,0.0,None,Digital,17,2,3.5,100,97
7142,S07143,22,Female,Netherlands,Psychology,3,3.62,3.6,95,6.2,8.7,5.4,0.7,3.3,No,Single,High,Average,4.7,1.1,Gemini,Digital,15,1,1.5,100,100
7143,S07144,25,Female,Netherlands,Psychology,4,2.71,1.0,61,9.0,7.9,5.0,2.0,1.5,No,Single,Middle,Average,4.5,1.4,Copilot,Mixed,18,3,0.1,77,85
7144,S07145,25,Female,Germany,Computer Science,1,3.97,4.0,88,6.1,6.0,3.5,3.4,2.2,No,Single,Low,Good,4.5,3.0,Claude,Digital,1,3,4.2,100,100
7145,S07146,24,Female,UK,Computer Science,2,3.55,4.2,94,7.4,4.3,3.3,0.9,3.4,Yes,In a Relationship,Middle,Average,3.7,3.1,Gemini,Digital,22,1,5.4,100,100
7146,S07147,22,Male,Canada,Psychology,3,4.0,4.4,100,7.9,2.9,0.0,1.2,5.2,No,Single,Middle,Average,1.0,0.5,Gemini,Digital,16,4,1.5,100,99
7147,S07148,28,Male,Canada,Engineering,2,2.75,0.5,73,6.4,5.6,1.7,1.7,4.1,Yes,In a Relationship,Middle,Poor,5.4,2.0,Claude,Handwritten,10,4,1.3,66,78
7148,S07149,21,Female,France,Physics,1,4.0,5.5,100,7.1,4.3,2.4,0.4,4.9,No,Single,Low,Average,2.9,0.0,None,Digital,5,0,4.0,100,100
7149,S07150,25,Male,Australia,Medicine,2,3.52,2.4,91,8.1,4.4,1.7,0.0,4.3,No,In a Relationship,Middle,Average,1.1,1.3,ChatGPT,Mixed,11,0,3.0,94,91
7150,S07151,18,Female,USA,Law,3,4.0,4.5,100,6.1,5.2,2.3,1.4,4.9,Yes,In a Relationship,Middle,Good,4.9,1.1,Gemini,Mixed,8,3,2.2,100,100
7151,S07152,20,Female,Canada,Biology,2,3.76,4.6,100,9.0,9.0,4.7,2.6,0.0,No,Single,Middle,Poor,4.0,0.3,Gemini,Digital,18,1,6.0,100,97
7152,S07153,26,Male,Bangladesh,Law,4,3.55,2.2,70,5.3,5.0,2.0,1.1,1.2,Yes,Single,Low,Good,3.5,1.1,Claude,Digital,15,2,7.0,96,96
7153,S07154,24,Female,India,Economics,1,4.0,4.5,100,9.3,5.6,2.3,2.6,0.8,No,Single,Low,Average,4.2,2.0,Copilot,Mixed,9,0,4.5,100,94
7154,S07155,21,Male,Bangladesh,Computer Science,1,3.57,2.9,84,8.2,6.9,3.9,0.0,0.6,No,In a Relationship,Middle,Poor,4.1,2.3,Gemini,Digital,5,4,5.5,98,86
7155,S07156,19,Male,USA,Physics,3,3.11,0.5,82,6.9,3.1,0.7,1.4,3.0,No,Single,Middle,Average,3.4,1.1,Claude,Mixed,11,5,7.6,82,84
7156,S07157,18,Male,Japan,Physics,2,3.98,5.3,100,6.5,3.1,1.5,0.0,0.1,Yes,Single,Middle,Average,3.7,1.1,Claude,Handwritten,17,2,3.8,100,100
7157,S07158,21,Male,Canada,Mathematics,3,3.84,2.3,92,6.4,4.4,1.7,1.9,1.1,No,In a Relationship,Middle,Average,3.8,0.0,None,Handwritten,15,1,6.9,100,100
7158,S07159,28,Male,Germany,Computer Science,3,2.94,2.2,98,6.8,6.4,2.9,0.3,2.8,No,In a Relationship,Middle,Good,3.2,1.5,Claude,Mixed,5,0,5.5,94,100
7159,S07160,23,Female,Netherlands,Law,1,3.65,2.9,96,6.9,5.4,2.3,2.5,0.0,Yes,In a Relationship,Middle,Average,3.3,0.9,ChatGPT,Mixed,9,2,3.0,83,94
7160,S07161,18,Female,Japan,Biology,3,3.85,3.9,100,8.5,7.1,2.3,0.0,2.0,Yes,Single,Low,Average,7.0,1.1,ChatGPT,Handwritten,17,2,2.5,100,99
7161,S07162,25,Female,Germany,Medicine,4,4.0,3.4,93,9.4,5.9,1.8,2.9,4.3,No,Single,Middle,Good,1.7,0.7,Gemini,Handwritten,11,1,4.1,100,97
7162,S07163,19,Female,France,Economics,2,4.0,4.3,100,7.2,5.7,1.2,0.0,0.5,Yes,In a Relationship,Middle,Good,2.4,0.3,ChatGPT,Digital,12,4,3.6,100,100
7163,S07164,19,Male,Germany,Economics,2,2.51,1.5,81,6.0,4.3,3.7,0.8,4.6,No,Single,Middle,Average,5.6,0.3,Claude,Digital,21,3,1.7,94,77
7164,S07165,21,Female,Netherlands,Psychology,3,3.26,2.4,87,6.3,7.2,2.3,0.3,1.4,No,Single,Middle,Good,4.7,0.5,ChatGPT,Digital,7,0,4.5,100,81
7165,S07166,25,Female,Australia,Psychology,2,3.3,3.3,82,6.8,7.0,3.7,2.4,3.5,Yes,In a Relationship,High,Good,4.4,0.0,None,Mixed,18,1,7.8,99,90
7166,S07167,20,Female,Netherlands,Psychology,1,4.0,6.3,100,5.8,4.6,1.1,1.8,0.8,No,In a Relationship,High,Average,3.8,1.5,ChatGPT,Handwritten,10,1,3.4,100,97
7167,S07168,20,Female,Japan,Law,2,3.43,3.3,76,5.6,5.9,1.8,2.6,3.9,No,Single,High,Average,3.6,1.8,Gemini,Digital,10,1,3.2,100,95
7168,S07169,27,Female,Brazil,Psychology,4,4.0,5.1,100,9.5,5.5,2.5,2.0,2.4,No,Single,Middle,Average,2.9,1.1,Gemini,Handwritten,13,1,2.5,100,96
7169,S07170,23,Female,Italy,Business,2,3.88,3.6,87,7.4,4.3,2.6,0.9,3.9,Yes,Single,Middle,Average,4.8,1.4,Gemini,Handwritten,14,3,5.9,100,92
7170,S07171,19,Female,Canada,Psychology,2,2.87,2.8,89,6.0,8.6,3.9,0.2,1.9,Yes,Single,Middle,Good,4.8,1.0,Claude,Handwritten,15,2,4.9,81,88
7171,S07172,24,Female,Germany,Economics,2,3.31,3.1,99,8.0,4.3,2.2,2.2,4.1,No,Single,Middle,Good,4.4,2.3,ChatGPT,Handwritten,11,1,5.7,100,87
7172,S07173,18,Female,Brazil,Mathematics,3,3.37,3.2,88,5.6,5.7,3.9,2.2,4.7,Yes,In a Relationship,Middle,Good,4.6,1.3,Copilot,Mixed,15,2,3.6,99,95
7173,S07174,26,Male,Brazil,Physics,3,3.94,4.4,99,5.7,6.1,3.4,0.6,3.2,No,In a Relationship,High,Good,4.5,1.5,Claude,Mixed,13,2,3.5,100,100
7174,S07175,22,Female,Brazil,Business,3,4.0,5.6,100,6.0,5.1,2.6,0.2,2.0,No,Single,Middle,Poor,3.5,2.0,Gemini,Mixed,9,3,3.0,100,96
7175,S07176,25,Female,India,Physics,1,3.82,4.0,100,9.0,4.4,1.4,1.9,2.5,Yes,In a Relationship,Low,Good,5.1,1.2,Gemini,Digital,6,1,4.7,100,86
7176,S07177,27,Male,India,Medicine,2,4.0,5.3,85,6.7,6.8,3.9,3.2,0.5,Yes,Single,Low,Average,5.1,2.6,Copilot,Digital,15,4,5.0,100,100
7177,S07178,26,Female,Australia,Engineering,1,3.01,2.1,86,4.1,6.0,1.4,1.5,3.4,No,Single,Middle,Good,4.4,0.5,Gemini,Mixed,14,3,6.4,88,85
7178,S07179,27,Male,France,Physics,1,3.64,2.9,96,8.5,6.4,2.8,1.2,4.2,No,Single,High,Good,5.2,2.9,ChatGPT,Digital,9,4,3.3,98,87
7179,S07180,18,Male,Brazil,Engineering,4,3.72,2.4,87,6.6,4.7,2.7,1.1,6.1,No,In a Relationship,High,Poor,4.0,1.0,Claude,Handwritten,5,1,6.4,100,84
7180,S07181,28,Male,Italy,Engineering,3,3.85,4.0,96,4.8,4.6,2.5,0.0,5.6,No,Single,Middle,Poor,4.7,0.5,Copilot,Mixed,9,2,5.4,100,100
7181,S07182,24,Female,Canada,Engineering,1,3.76,3.0,87,6.6,4.7,2.2,3.0,1.0,No,In a Relationship,Low,Good,4.4,0.0,None,Handwritten,2,0,2.4,94,88
7182,S07183,20,Male,UK,Biology,4,3.89,4.6,85,7.6,4.1,1.6,1.2,3.4,No,In a Relationship,Middle,Average,2.5,2.1,Claude,Handwritten,17,1,3.3,100,100
7183,S07184,25,Female,France,Law,3,3.93,2.1,84,7.5,2.8,0.4,0.4,2.7,No,In a Relationship,High,Average,4.2,0.8,Copilot,Handwritten,11,1,7.3,100,89
7184,S07185,21,Female,Canada,Psychology,3,3.7,3.6,79,9.2,6.6,4.9,0.0,5.4,No,In a Relationship,Middle,Average,2.2,1.3,ChatGPT,Handwritten,13,0,3.5,100,95
7185,S07186,22,Male,Germany,Mathematics,2,4.0,4.5,86,6.0,5.4,2.1,2.5,1.6,No,In a Relationship,Middle,Average,3.4,1.5,Copilot,Handwritten,10,6,0.8,100,98
7186,S07187,27,Female,Japan,Physics,1,3.39,0.5,81,7.1,5.1,2.6,2.6,4.8,No,Single,Low,Good,2.8,0.7,Copilot,Digital,21,3,3.3,96,80
7187,S07188,26,Female,UK,Mathematics,2,4.0,6.7,100,6.2,4.5,2.6,1.7,1.0,No,Single,High,Poor,4.9,2.3,Claude,Handwritten,16,1,3.3,100,100
7188,S07189,19,Male,Netherlands,Computer Science,2,3.05,3.1,85,5.1,8.0,4.4,2.3,2.8,No,In a Relationship,Middle,Good,5.4,1.7,Gemini,Digital,10,4,1.4,100,81
7189,S07190,23,Male,USA,Computer Science,2,3.02,0.5,68,8.1,9.7,5.7,1.3,1.2,No,In a Relationship,Low,Average,3.3,0.3,Gemini,Digital,10,1,5.4,74,100
7190,S07191,21,Female,India,Mathematics,3,3.83,3.7,100,7.6,5.7,3.0,0.0,0.0,No,In a Relationship,Middle,Average,6.9,0.0,None,Mixed,9,2,3.0,97,91
7191,S07192,22,Female,USA,Mathematics,3,3.9,3.6,95,7.3,7.7,2.6,3.2,1.2,No,In a Relationship,Low,Average,5.0,2.0,Claude,Handwritten,11,2,6.3,100,100
7192,S07193,19,Female,Bangladesh,Medicine,4,3.88,3.4,92,7.5,6.8,1.1,2.6,2.5,No,In a Relationship,High,Average,2.8,1.0,Gemini,Mixed,14,1,4.5,100,93
7193,S07194,28,Male,Italy,Computer Science,2,4.0,5.0,100,6.2,4.2,0.6,0.3,5.9,Yes,Single,Middle,Average,3.3,1.9,Claude,Digital,14,0,5.1,100,100
7194,S07195,19,Female,Brazil,Business,3,3.78,4.6,100,5.8,2.5,0.1,2.7,0.8,Yes,In a Relationship,Middle,Good,4.3,1.0,Gemini,Handwritten,11,2,4.5,100,100
7195,S07196,19,Male,Netherlands,Biology,4,4.0,3.9,100,7.0,4.9,1.6,3.0,1.8,No,In a Relationship,Middle,Poor,3.5,1.4,Copilot,Digital,19,2,2.5,100,88
7196,S07197,18,Male,Brazil,Engineering,1,4.0,4.2,100,8.4,1.5,0.0,1.6,0.1,No,In a Relationship,Low,Good,3.4,2.0,Claude,Mixed,2,3,3.6,100,100
7197,S07198,27,Male,Australia,Physics,3,3.72,3.3,82,8.9,6.4,4.4,0.9,5.3,No,Single,Low,Average,4.0,0.0,None,Digital,9,3,3.4,96,85
7198,S07199,22,Male,USA,Physics,2,4.0,6.2,100,8.0,4.4,3.4,2.1,2.1,Yes,In a Relationship,High,Good,5.2,2.9,ChatGPT,Digital,15,2,3.0,100,100
7199,S07200,23,Female,USA,Biology,1,3.19,1.3,89,7.0,4.6,2.4,1.6,2.3,No,Single,High,Good,4.1,1.6,ChatGPT,Mixed,19,1,5.8,96,84
7200,S07201,21,Female,Italy,Mathematics,1,3.47,3.7,82,7.3,6.0,4.5,0.7,2.3,Yes,In a Relationship,High,Good,5.1,0.0,None,Mixed,13,4,4.5,98,92
7201,S07202,18,Male,Japan,Medicine,3,3.75,3.6,97,7.0,4.9,1.2,3.1,0.0,Yes,Single,High,Average,3.8,2.5,Claude,Digital,19,4,5.1,100,100
7202,S07203,26,Male,Canada,Medicine,4,4.0,4.7,100,5.8,3.7,1.6,2.6,0.1,No,In a Relationship,Middle,Good,4.2,2.2,Gemini,Digital,21,0,8.1,100,98
7203,S07204,23,Female,France,Psychology,2,3.48,2.2,76,7.0,3.3,0.0,1.9,1.1,No,In a Relationship,Low,Poor,2.6,1.0,Copilot,Digital,10,1,5.9,98,81
7204,S07205,22,Female,UK,Mathematics,4,2.8,0.9,74,5.4,7.9,4.0,1.1,4.2,No,Single,Middle,Average,4.1,2.6,Copilot,Mixed,8,3,4.0,82,78
7205,S07206,20,Female,UK,Economics,2,3.51,3.7,87,6.9,6.0,1.6,3.2,0.0,No,In a Relationship,High,Good,3.8,0.6,Gemini,Handwritten,8,1,5.2,86,93
7206,S07207,20,Male,India,Biology,3,4.0,3.9,97,9.0,5.4,2.8,0.7,4.1,No,Single,Middle,Average,2.9,1.1,Copilot,Digital,5,0,4.4,100,93
7207,S07208,21,Female,Italy,Economics,2,4.0,5.7,100,8.0,7.7,4.3,2.2,3.7,No,In a Relationship,High,Average,5.2,3.5,ChatGPT,Digital,6,0,2.6,100,100
7208,S07209,26,Female,Netherlands,Physics,3,2.84,1.6,64,5.9,8.3,4.9,0.7,0.0,Yes,In a Relationship,Middle,Average,5.5,1.7,Claude,Handwritten,7,3,2.3,91,74
7209,S07210,24,Female,Netherlands,Medicine,4,4.0,5.2,97,6.9,7.3,2.8,3.4,2.4,Yes,Single,Middle,Average,3.9,2.3,Claude,Handwritten,6,1,5.2,100,100
7210,S07211,18,Female,Italy,Engineering,4,4.0,7.1,100,6.0,7.3,3.4,0.9,5.3,Yes,Single,Low,Average,3.9,2.0,Copilot,Mixed,17,0,2.9,100,96
7211,S07212,25,Female,USA,Law,2,3.63,2.9,100,6.9,6.0,1.4,1.1,0.9,No,In a Relationship,Middle,Good,3.9,0.0,None,Mixed,10,1,6.0,100,100
7212,S07213,23,Male,South Korea,Law,1,2.94,1.6,81,8.2,6.3,5.3,1.2,1.9,No,In a Relationship,High,Average,6.6,1.5,ChatGPT,Mixed,5,4,2.6,93,90
7213,S07214,25,Female,Netherlands,Medicine,3,3.7,2.9,78,7.8,4.8,2.6,0.4,8.5,Yes,Single,Middle,Poor,2.2,1.4,ChatGPT,Digital,10,1,3.1,88,99
7214,S07215,28,Male,South Korea,Economics,3,4.0,3.5,100,10.0,7.1,2.9,3.9,3.7,Yes,Single,Middle,Average,3.5,2.4,Copilot,Mixed,13,1,3.1,100,97
7215,S07216,23,Male,India,Psychology,3,4.0,4.3,100,8.4,5.9,2.2,2.3,2.5,No,In a Relationship,Low,Average,3.8,2.7,Copilot,Mixed,11,1,6.8,100,100
7216,S07217,25,Female,Canada,Physics,2,3.56,2.6,78,7.2,7.4,4.6,1.6,2.0,Yes,In a Relationship,Middle,Average,5.0,2.5,Gemini,Handwritten,11,1,4.5,86,91
7217,S07218,19,Male,Australia,Law,2,4.0,5.8,100,7.8,5.5,3.1,0.8,3.7,No,Single,Low,Average,2.8,0.7,Claude,Handwritten,3,1,6.3,100,99
7218,S07219,26,Male,UK,Psychology,3,3.44,1.8,82,6.8,7.8,3.9,2.2,4.4,No,In a Relationship,High,Average,4.8,0.0,None,Mixed,17,1,2.9,85,94
7219,S07220,19,Female,France,Engineering,1,2.84,0.9,58,5.6,3.9,3.3,0.1,0.0,No,Single,Low,Average,3.4,1.7,Gemini,Handwritten,10,4,3.8,81,71
7220,S07221,19,Male,France,Mathematics,1,4.0,5.2,100,8.6,6.5,2.5,0.0,0.0,No,In a Relationship,Middle,Average,3.0,1.1,ChatGPT,Digital,5,1,3.3,100,96
7221,S07222,28,Male,South Korea,Computer Science,2,2.65,0.5,62,8.2,7.3,4.2,0.5,1.0,No,In a Relationship,Middle,Average,4.1,0.1,None,Digital,11,1,0.5,92,74
7222,S07223,21,Male,UK,Medicine,3,3.45,3.2,83,6.7,5.7,3.3,2.5,2.7,No,In a Relationship,Low,Poor,4.2,0.5,Claude,Mixed,10,0,0.0,97,100
7223,S07224,24,Female,Bangladesh,Computer Science,3,4.0,8.2,100,7.3,5.0,1.4,2.6,3.2,No,Single,Middle,Good,3.4,1.1,Claude,Digital,13,0,1.7,100,100
7224,S07225,21,Male,Italy,Psychology,3,3.9,3.5,99,8.5,3.8,1.3,1.6,0.0,No,Single,Middle,Average,4.9,1.5,ChatGPT,Mixed,25,1,4.5,100,94
7225,S07226,24,Male,India,Law,2,3.12,1.8,88,8.0,6.0,3.0,1.2,2.6,Yes,Single,Middle,Good,4.5,0.6,Claude,Handwritten,8,2,1.0,86,94
7226,S07227,24,Female,Australia,Medicine,2,3.15,3.4,68,5.2,7.1,4.2,1.4,2.9,No,Single,Middle,Poor,5.4,1.2,Gemini,Handwritten,16,2,2.4,94,82
7227,S07228,23,Female,Australia,Mathematics,4,3.41,3.4,86,7.3,9.2,5.3,2.4,1.3,No,In a Relationship,Middle,Average,5.0,1.1,Claude,Handwritten,10,1,6.0,100,97
7228,S07229,28,Male,Germany,Psychology,4,3.77,3.7,98,6.8,3.3,0.1,0.0,1.9,Yes,Single,High,Poor,3.0,1.5,Claude,Mixed,10,3,5.4,100,100
7229,S07230,23,Female,Australia,Biology,3,4.0,4.5,89,8.3,3.5,2.8,2.0,1.5,Yes,Single,Middle,Poor,2.8,0.2,None,Handwritten,18,2,2.1,100,96
7230,S07231,20,Male,Netherlands,Business,4,3.16,1.9,77,8.2,4.8,3.5,2.5,3.9,Yes,Single,Low,Average,1.6,0.5,Copilot,Digital,13,2,4.1,96,82
7231,S07232,28,Female,Germany,Engineering,3,4.0,6.0,100,8.6,4.9,3.2,2.5,3.0,No,Single,Low,Good,2.4,2.5,Gemini,Handwritten,20,3,4.5,100,100
7232,S07233,25,Male,USA,Medicine,4,3.54,3.9,93,5.7,7.8,4.3,1.9,0.7,Yes,Single,Low,Poor,6.8,0.9,Claude,Digital,12,2,4.1,100,94
7233,S07234,23,Female,Australia,Computer Science,4,3.66,4.6,100,6.1,7.5,3.8,2.2,4.9,No,In a Relationship,Low,Average,3.7,1.7,Gemini,Mixed,19,3,2.0,100,98
7234,S07235,26,Female,USA,Engineering,3,3.64,2.6,76,8.3,6.3,1.3,3.6,0.3,No,In a Relationship,High,Average,3.0,0.0,None,Digital,10,4,3.8,100,96
7235,S07236,23,Male,Italy,Law,2,4.0,5.4,100,6.3,3.1,1.3,0.6,0.0,Yes,Single,Middle,Good,5.3,2.4,Claude,Digital,9,4,4.2,100,100
7236,S07237,23,Female,Netherlands,Physics,1,3.36,3.1,73,5.2,7.9,3.3,1.4,2.5,Yes,In a Relationship,Low,Average,2.4,2.4,Gemini,Handwritten,14,0,2.8,93,93
7237,S07238,24,Female,Netherlands,Economics,4,3.78,3.9,94,7.6,5.0,4.3,1.3,2.5,Yes,In a Relationship,Low,Good,4.0,1.5,Claude,Mixed,13,1,3.4,100,95
7238,S07239,20,Female,Japan,Economics,3,3.07,2.1,78,6.3,6.0,3.0,3.0,3.1,Yes,Single,Middle,Average,3.3,0.6,Copilot,Digital,5,1,2.7,100,87
7239,S07240,18,Male,USA,Mathematics,4,4.0,2.0,86,9.1,3.7,0.4,1.1,0.6,No,In a Relationship,Low,Good,3.1,0.0,None,Digital,13,2,4.3,100,92
7240,S07241,27,Female,South Korea,Physics,3,4.0,4.5,100,7.4,4.5,1.2,0.4,4.8,No,In a Relationship,Middle,Good,3.5,3.5,Claude,Mixed,8,3,2.2,100,97
7241,S07242,18,Female,Germany,Physics,1,3.47,2.8,78,7.2,6.4,3.8,0.6,6.4,Yes,Single,Low,Average,4.3,0.8,ChatGPT,Mixed,16,2,5.0,94,96
7242,S07243,20,Female,Australia,Economics,4,3.15,2.2,84,6.6,5.4,2.3,0.0,3.0,Yes,Single,Middle,Poor,5.5,0.0,None,Handwritten,9,2,2.9,83,74
7243,S07244,27,Male,USA,Biology,1,3.38,2.5,93,8.9,4.5,3.0,1.2,3.6,No,In a Relationship,High,Good,3.9,0.6,Claude,Handwritten,10,1,3.8,93,100
